time_utc,discharge_cfs,unit,approval_status,qualifier,time_local
2018-09-28 16:30:00+00:00,96.3,ft^3/s,Approved,,2018-09-28 12:30:00-04:00
2018-09-28 16:45:00+00:00,96.3,ft^3/s,Approved,,2018-09-28 12:45:00-04:00
2018-09-28 17:00:00+00:00,96.3,ft^3/s,Approved,,2018-09-28 13:00:00-04:00
2018-09-28 17:15:00+00:00,95.3,ft^3/s,Approved,,2018-09-28 13:15:00-04:00
2018-09-28 17:30:00+00:00,95.3,ft^3/s,Approved,,2018-09-28 13:30:00-04:00
2018-09-28 17:45:00+00:00,95.3,ft^3/s,Approved,,2018-09-28 13:45:00-04:00
2018-09-28 18:00:00+00:00,95.3,ft^3/s,Approved,,2018-09-28 14:00:00-04:00
2018-09-28 18:15:00+00:00,95.3,ft^3/s,Approved,,2018-09-28 14:15:00-04:00
2018-09-28 18:30:00+00:00,94.4,ft^3/s,Approved,,2018-09-28 14:30:00-04:00
2018-09-28 18:45:00+00:00,94.4,ft^3/s,Approved,,2018-09-28 14:45:00-04:00
2018-09-28 19:00:00+00:00,94.4,ft^3/s,Approved,,2018-09-28 15:00:00-04:00
2018-09-28 19:15:00+00:00,94.4,ft^3/s,Approved,,2018-09-28 15:15:00-04:00
2018-09-28 19:30:00+00:00,94.4,ft^3/s,Approved,,2018-09-28 15:30:00-04:00
2018-09-28 19:45:00+00:00,94.4,ft^3/s,Approved,,2018-09-28 15:45:00-04:00
2018-09-28 20:00:00+00:00,93.5,ft^3/s,Approved,,2018-09-28 16:00:00-04:00
2018-09-28 20:15:00+00:00,93.5,ft^3/s,Approved,,2018-09-28 16:15:00-04:00
2018-09-28 20:30:00+00:00,93.5,ft^3/s,Approved,,2018-09-28 16:30:00-04:00
2018-09-28 20:45:00+00:00,93.5,ft^3/s,Approved,,2018-09-28 16:45:00-04:00
2018-09-28 21:00:00+00:00,93.5,ft^3/s,Approved,,2018-09-28 17:00:00-04:00
2018-09-28 21:15:00+00:00,93.5,ft^3/s,Approved,,2018-09-28 17:15:00-04:00
2018-09-28 21:30:00+00:00,92.6,ft^3/s,Approved,,2018-09-28 17:30:00-04:00
2018-09-28 21:45:00+00:00,92.6,ft^3/s,Approved,,2018-09-28 17:45:00-04:00
2018-09-28 22:00:00+00:00,92.6,ft^3/s,Approved,,2018-09-28 18:00:00-04:00
2018-09-28 22:15:00+00:00,92.6,ft^3/s,Approved,,2018-09-28 18:15:00-04:00
2018-09-28 22:30:00+00:00,91.7,ft^3/s,Approved,,2018-09-28 18:30:00-04:00
2018-09-28 22:45:00+00:00,91.7,ft^3/s,Approved,,2018-09-28 18:45:00-04:00
2018-09-28 23:00:00+00:00,91.7,ft^3/s,Approved,,2018-09-28 19:00:00-04:00
2018-09-28 23:15:00+00:00,90.8,ft^3/s,Approved,,2018-09-28 19:15:00-04:00
2018-09-28 23:30:00+00:00,90.8,ft^3/s,Approved,,2018-09-28 19:30:00-04:00
2018-09-28 23:45:00+00:00,90.8,ft^3/s,Approved,,2018-09-28 19:45:00-04:00
2018-09-29 00:00:00+00:00,89.9,ft^3/s,Approved,,2018-09-28 20:00:00-04:00
2018-09-29 00:15:00+00:00,89.9,ft^3/s,Approved,,2018-09-28 20:15:00-04:00
2018-09-29 00:30:00+00:00,89.0,ft^3/s,Approved,,2018-09-28 20:30:00-04:00
2018-09-29 00:45:00+00:00,89.0,ft^3/s,Approved,,2018-09-28 20:45:00-04:00
2018-09-29 01:00:00+00:00,89.0,ft^3/s,Approved,,2018-09-28 21:00:00-04:00
2018-09-29 01:15:00+00:00,88.1,ft^3/s,Approved,,2018-09-28 21:15:00-04:00
2018-09-29 01:30:00+00:00,88.1,ft^3/s,Approved,,2018-09-28 21:30:00-04:00
2018-09-29 01:45:00+00:00,88.1,ft^3/s,Approved,,2018-09-28 21:45:00-04:00
2018-09-29 02:00:00+00:00,87.3,ft^3/s,Approved,,2018-09-28 22:00:00-04:00
2018-09-29 02:15:00+00:00,87.3,ft^3/s,Approved,,2018-09-28 22:15:00-04:00
2018-09-29 02:30:00+00:00,87.3,ft^3/s,Approved,,2018-09-28 22:30:00-04:00
2018-09-29 02:45:00+00:00,86.4,ft^3/s,Approved,,2018-09-28 22:45:00-04:00
2018-09-29 03:00:00+00:00,86.4,ft^3/s,Approved,,2018-09-28 23:00:00-04:00
2018-09-29 03:15:00+00:00,86.4,ft^3/s,Approved,,2018-09-28 23:15:00-04:00
2018-09-29 03:30:00+00:00,86.4,ft^3/s,Approved,,2018-09-28 23:30:00-04:00
2018-09-29 03:45:00+00:00,86.4,ft^3/s,Approved,,2018-09-28 23:45:00-04:00
2018-09-29 04:00:00+00:00,85.5,ft^3/s,Approved,,2018-09-29 00:00:00-04:00
2018-09-29 04:15:00+00:00,85.5,ft^3/s,Approved,,2018-09-29 00:15:00-04:00
2018-09-29 04:30:00+00:00,85.5,ft^3/s,Approved,,2018-09-29 00:30:00-04:00
2018-09-29 04:45:00+00:00,85.5,ft^3/s,Approved,,2018-09-29 00:45:00-04:00
2018-09-29 05:00:00+00:00,84.7,ft^3/s,Approved,,2018-09-29 01:00:00-04:00
2018-09-29 05:15:00+00:00,84.7,ft^3/s,Approved,,2018-09-29 01:15:00-04:00
2018-09-29 05:30:00+00:00,84.7,ft^3/s,Approved,,2018-09-29 01:30:00-04:00
2018-09-29 05:45:00+00:00,84.7,ft^3/s,Approved,,2018-09-29 01:45:00-04:00
2018-09-29 06:00:00+00:00,84.7,ft^3/s,Approved,,2018-09-29 02:00:00-04:00
2018-09-29 06:15:00+00:00,83.8,ft^3/s,Approved,,2018-09-29 02:15:00-04:00
2018-09-29 06:30:00+00:00,83.8,ft^3/s,Approved,,2018-09-29 02:30:00-04:00
2018-09-29 06:45:00+00:00,83.8,ft^3/s,Approved,,2018-09-29 02:45:00-04:00
2018-09-29 07:00:00+00:00,83.8,ft^3/s,Approved,,2018-09-29 03:00:00-04:00
2018-09-29 07:15:00+00:00,83.0,ft^3/s,Approved,,2018-09-29 03:15:00-04:00
2018-09-29 07:30:00+00:00,83.0,ft^3/s,Approved,,2018-09-29 03:30:00-04:00
2018-09-29 07:45:00+00:00,83.0,ft^3/s,Approved,,2018-09-29 03:45:00-04:00
2018-09-29 08:00:00+00:00,82.2,ft^3/s,Approved,,2018-09-29 04:00:00-04:00
2018-09-29 08:15:00+00:00,82.2,ft^3/s,Approved,,2018-09-29 04:15:00-04:00
2018-09-29 08:30:00+00:00,82.2,ft^3/s,Approved,,2018-09-29 04:30:00-04:00
2018-09-29 08:45:00+00:00,82.2,ft^3/s,Approved,,2018-09-29 04:45:00-04:00
2018-09-29 09:00:00+00:00,81.4,ft^3/s,Approved,,2018-09-29 05:00:00-04:00
2018-09-29 09:15:00+00:00,81.4,ft^3/s,Approved,,2018-09-29 05:15:00-04:00
2018-09-29 09:30:00+00:00,81.4,ft^3/s,Approved,,2018-09-29 05:30:00-04:00
2018-09-29 09:45:00+00:00,81.4,ft^3/s,Approved,,2018-09-29 05:45:00-04:00
2018-09-29 10:00:00+00:00,80.6,ft^3/s,Approved,,2018-09-29 06:00:00-04:00
2018-09-29 10:15:00+00:00,80.6,ft^3/s,Approved,,2018-09-29 06:15:00-04:00
2018-09-29 10:30:00+00:00,80.6,ft^3/s,Approved,,2018-09-29 06:30:00-04:00
2018-09-29 10:45:00+00:00,79.8,ft^3/s,Approved,,2018-09-29 06:45:00-04:00
2018-09-29 11:00:00+00:00,79.8,ft^3/s,Approved,,2018-09-29 07:00:00-04:00
2018-09-29 11:15:00+00:00,79.8,ft^3/s,Approved,,2018-09-29 07:15:00-04:00
2018-09-29 11:30:00+00:00,79.8,ft^3/s,Approved,,2018-09-29 07:30:00-04:00
2018-09-29 11:45:00+00:00,79.1,ft^3/s,Approved,,2018-09-29 07:45:00-04:00
2018-09-29 12:00:00+00:00,79.1,ft^3/s,Approved,,2018-09-29 08:00:00-04:00
2018-09-29 12:15:00+00:00,79.1,ft^3/s,Approved,,2018-09-29 08:15:00-04:00
2018-09-29 12:30:00+00:00,78.3,ft^3/s,Approved,,2018-09-29 08:30:00-04:00
2018-09-29 12:45:00+00:00,78.3,ft^3/s,Approved,,2018-09-29 08:45:00-04:00
2018-09-29 13:00:00+00:00,78.3,ft^3/s,Approved,,2018-09-29 09:00:00-04:00
2018-09-29 13:15:00+00:00,78.3,ft^3/s,Approved,,2018-09-29 09:15:00-04:00
2018-09-29 13:30:00+00:00,78.3,ft^3/s,Approved,,2018-09-29 09:30:00-04:00
2018-09-29 13:45:00+00:00,78.3,ft^3/s,Approved,,2018-09-29 09:45:00-04:00
2018-09-29 14:00:00+00:00,77.5,ft^3/s,Approved,,2018-09-29 10:00:00-04:00
2018-09-29 14:15:00+00:00,77.5,ft^3/s,Approved,,2018-09-29 10:15:00-04:00
2018-09-29 14:30:00+00:00,77.5,ft^3/s,Approved,,2018-09-29 10:30:00-04:00
2018-09-29 14:45:00+00:00,77.5,ft^3/s,Approved,,2018-09-29 10:45:00-04:00
2018-09-29 15:00:00+00:00,77.5,ft^3/s,Approved,,2018-09-29 11:00:00-04:00
2018-09-29 15:15:00+00:00,77.5,ft^3/s,Approved,,2018-09-29 11:15:00-04:00
2018-09-29 15:30:00+00:00,76.7,ft^3/s,Approved,,2018-09-29 11:30:00-04:00
2018-09-29 15:45:00+00:00,76.7,ft^3/s,Approved,,2018-09-29 11:45:00-04:00
2018-09-29 16:00:00+00:00,76.7,ft^3/s,Approved,,2018-09-29 12:00:00-04:00
2018-09-29 16:15:00+00:00,76.7,ft^3/s,Approved,,2018-09-29 12:15:00-04:00
2018-09-29 16:30:00+00:00,76.7,ft^3/s,Approved,,2018-09-29 12:30:00-04:00
2018-09-29 16:45:00+00:00,76.7,ft^3/s,Approved,,2018-09-29 12:45:00-04:00
2018-09-29 17:00:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 13:00:00-04:00
2018-09-29 17:15:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 13:15:00-04:00
2018-09-29 17:30:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 13:30:00-04:00
2018-09-29 17:45:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 13:45:00-04:00
2018-09-29 18:00:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 14:00:00-04:00
2018-09-29 18:15:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 14:15:00-04:00
2018-09-29 18:30:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 14:30:00-04:00
2018-09-29 18:45:00+00:00,75.2,ft^3/s,Approved,,2018-09-29 14:45:00-04:00
2018-09-29 19:00:00+00:00,76.0,ft^3/s,Approved,,2018-09-29 15:00:00-04:00
2018-09-29 19:15:00+00:00,75.2,ft^3/s,Approved,,2018-09-29 15:15:00-04:00
2018-09-29 19:30:00+00:00,75.2,ft^3/s,Approved,,2018-09-29 15:30:00-04:00
2018-09-29 19:45:00+00:00,75.2,ft^3/s,Approved,,2018-09-29 15:45:00-04:00
2018-09-29 20:00:00+00:00,75.2,ft^3/s,Approved,,2018-09-29 16:00:00-04:00
2018-09-29 20:15:00+00:00,74.5,ft^3/s,Approved,,2018-09-29 16:15:00-04:00
2018-09-29 20:30:00+00:00,74.5,ft^3/s,Approved,,2018-09-29 16:30:00-04:00
2018-09-29 20:45:00+00:00,74.5,ft^3/s,Approved,,2018-09-29 16:45:00-04:00
2018-09-29 21:00:00+00:00,74.5,ft^3/s,Approved,,2018-09-29 17:00:00-04:00
2018-09-29 21:15:00+00:00,73.7,ft^3/s,Approved,,2018-09-29 17:15:00-04:00
2018-09-29 21:30:00+00:00,73.7,ft^3/s,Approved,,2018-09-29 17:30:00-04:00
2018-09-29 21:45:00+00:00,73.7,ft^3/s,Approved,,2018-09-29 17:45:00-04:00
2018-09-29 22:00:00+00:00,73.7,ft^3/s,Approved,,2018-09-29 18:00:00-04:00
2018-09-29 22:15:00+00:00,73.0,ft^3/s,Approved,,2018-09-29 18:15:00-04:00
2018-09-29 22:30:00+00:00,73.0,ft^3/s,Approved,,2018-09-29 18:30:00-04:00
2018-09-29 22:45:00+00:00,73.0,ft^3/s,Approved,,2018-09-29 18:45:00-04:00
2018-09-29 23:00:00+00:00,73.0,ft^3/s,Approved,,2018-09-29 19:00:00-04:00
2018-09-29 23:15:00+00:00,72.3,ft^3/s,Approved,,2018-09-29 19:15:00-04:00
2018-09-29 23:30:00+00:00,72.3,ft^3/s,Approved,,2018-09-29 19:30:00-04:00
2018-09-29 23:45:00+00:00,72.3,ft^3/s,Approved,,2018-09-29 19:45:00-04:00
2018-09-30 00:00:00+00:00,72.3,ft^3/s,Approved,,2018-09-29 20:00:00-04:00
2018-09-30 00:15:00+00:00,71.6,ft^3/s,Approved,,2018-09-29 20:15:00-04:00
2018-09-30 00:30:00+00:00,71.6,ft^3/s,Approved,,2018-09-29 20:30:00-04:00
2018-09-30 00:45:00+00:00,71.6,ft^3/s,Approved,,2018-09-29 20:45:00-04:00
2018-09-30 01:00:00+00:00,71.6,ft^3/s,Approved,,2018-09-29 21:00:00-04:00
2018-09-30 01:15:00+00:00,71.6,ft^3/s,Approved,,2018-09-29 21:15:00-04:00
2018-09-30 01:30:00+00:00,70.8,ft^3/s,Approved,,2018-09-29 21:30:00-04:00
2018-09-30 01:45:00+00:00,70.8,ft^3/s,Approved,,2018-09-29 21:45:00-04:00
2018-09-30 02:00:00+00:00,70.8,ft^3/s,Approved,,2018-09-29 22:00:00-04:00
2018-09-30 02:15:00+00:00,70.8,ft^3/s,Approved,,2018-09-29 22:15:00-04:00
2018-09-30 02:30:00+00:00,70.1,ft^3/s,Approved,,2018-09-29 22:30:00-04:00
2018-09-30 02:45:00+00:00,70.1,ft^3/s,Approved,,2018-09-29 22:45:00-04:00
2018-09-30 03:00:00+00:00,70.1,ft^3/s,Approved,,2018-09-29 23:00:00-04:00
2018-09-30 03:15:00+00:00,70.1,ft^3/s,Approved,,2018-09-29 23:15:00-04:00
2018-09-30 03:30:00+00:00,70.1,ft^3/s,Approved,,2018-09-29 23:30:00-04:00
2018-09-30 03:45:00+00:00,69.4,ft^3/s,Approved,,2018-09-29 23:45:00-04:00
2018-09-30 04:00:00+00:00,69.4,ft^3/s,Approved,,2018-09-30 00:00:00-04:00
2018-09-30 04:15:00+00:00,69.4,ft^3/s,Approved,,2018-09-30 00:15:00-04:00
2018-09-30 04:30:00+00:00,69.4,ft^3/s,Approved,,2018-09-30 00:30:00-04:00
2018-09-30 04:45:00+00:00,69.4,ft^3/s,Approved,,2018-09-30 00:45:00-04:00
2018-09-30 05:00:00+00:00,69.4,ft^3/s,Approved,,2018-09-30 01:00:00-04:00
2018-09-30 05:15:00+00:00,68.7,ft^3/s,Approved,,2018-09-30 01:15:00-04:00
2018-09-30 05:30:00+00:00,68.7,ft^3/s,Approved,,2018-09-30 01:30:00-04:00
2018-09-30 05:45:00+00:00,68.7,ft^3/s,Approved,,2018-09-30 01:45:00-04:00
2018-09-30 06:00:00+00:00,68.7,ft^3/s,Approved,,2018-09-30 02:00:00-04:00
2018-09-30 06:15:00+00:00,68.7,ft^3/s,Approved,,2018-09-30 02:15:00-04:00
2018-09-30 06:30:00+00:00,68.7,ft^3/s,Approved,,2018-09-30 02:30:00-04:00
2018-09-30 06:45:00+00:00,68.7,ft^3/s,Approved,,2018-09-30 02:45:00-04:00
2018-09-30 07:00:00+00:00,68.0,ft^3/s,Approved,,2018-09-30 03:00:00-04:00
2018-09-30 07:15:00+00:00,68.0,ft^3/s,Approved,,2018-09-30 03:15:00-04:00
2018-09-30 07:30:00+00:00,68.0,ft^3/s,Approved,,2018-09-30 03:30:00-04:00
2018-09-30 07:45:00+00:00,68.0,ft^3/s,Approved,,2018-09-30 03:45:00-04:00
2018-09-30 08:00:00+00:00,68.0,ft^3/s,Approved,,2018-09-30 04:00:00-04:00
2018-09-30 08:15:00+00:00,67.4,ft^3/s,Approved,,2018-09-30 04:15:00-04:00
2018-09-30 08:30:00+00:00,67.4,ft^3/s,Approved,,2018-09-30 04:30:00-04:00
2018-09-30 08:45:00+00:00,67.4,ft^3/s,Approved,,2018-09-30 04:45:00-04:00
2018-09-30 09:00:00+00:00,67.4,ft^3/s,Approved,,2018-09-30 05:00:00-04:00
2018-09-30 09:15:00+00:00,67.4,ft^3/s,Approved,,2018-09-30 05:15:00-04:00
2018-09-30 09:30:00+00:00,66.7,ft^3/s,Approved,,2018-09-30 05:30:00-04:00
2018-09-30 09:45:00+00:00,66.7,ft^3/s,Approved,,2018-09-30 05:45:00-04:00
2018-09-30 10:00:00+00:00,66.7,ft^3/s,Approved,,2018-09-30 06:00:00-04:00
2018-09-30 10:15:00+00:00,66.7,ft^3/s,Approved,,2018-09-30 06:15:00-04:00
2018-09-30 10:30:00+00:00,66.1,ft^3/s,Approved,,2018-09-30 06:30:00-04:00
2018-09-30 10:45:00+00:00,66.1,ft^3/s,Approved,,2018-09-30 06:45:00-04:00
2018-09-30 11:00:00+00:00,66.1,ft^3/s,Approved,,2018-09-30 07:00:00-04:00
2018-09-30 11:15:00+00:00,66.1,ft^3/s,Approved,,2018-09-30 07:15:00-04:00
2018-09-30 11:30:00+00:00,65.4,ft^3/s,Approved,,2018-09-30 07:30:00-04:00
2018-09-30 11:45:00+00:00,65.4,ft^3/s,Approved,,2018-09-30 07:45:00-04:00
2018-09-30 12:00:00+00:00,65.4,ft^3/s,Approved,,2018-09-30 08:00:00-04:00
2018-09-30 12:15:00+00:00,65.4,ft^3/s,Approved,,2018-09-30 08:15:00-04:00
2018-09-30 12:30:00+00:00,64.8,ft^3/s,Approved,,2018-09-30 08:30:00-04:00
2018-09-30 12:45:00+00:00,64.8,ft^3/s,Approved,,2018-09-30 08:45:00-04:00
2018-09-30 13:00:00+00:00,64.8,ft^3/s,Approved,,2018-09-30 09:00:00-04:00
2018-09-30 13:15:00+00:00,64.8,ft^3/s,Approved,,2018-09-30 09:15:00-04:00
2018-09-30 13:30:00+00:00,64.8,ft^3/s,Approved,,2018-09-30 09:30:00-04:00
2018-09-30 13:45:00+00:00,64.8,ft^3/s,Approved,,2018-09-30 09:45:00-04:00
2018-09-30 14:00:00+00:00,64.8,ft^3/s,Approved,,2018-09-30 10:00:00-04:00
2018-09-30 14:15:00+00:00,64.2,ft^3/s,Approved,,2018-09-30 10:15:00-04:00
2018-09-30 14:30:00+00:00,64.2,ft^3/s,Approved,,2018-09-30 10:30:00-04:00
2018-09-30 14:45:00+00:00,64.2,ft^3/s,Approved,,2018-09-30 10:45:00-04:00
2018-09-30 15:00:00+00:00,64.2,ft^3/s,Approved,,2018-09-30 11:00:00-04:00
2018-09-30 15:15:00+00:00,64.2,ft^3/s,Approved,,2018-09-30 11:15:00-04:00
2018-09-30 15:30:00+00:00,64.2,ft^3/s,Approved,,2018-09-30 11:30:00-04:00
2018-09-30 15:45:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 11:45:00-04:00
2018-09-30 16:00:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 12:00:00-04:00
2018-09-30 16:15:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 12:15:00-04:00
2018-09-30 16:30:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 12:30:00-04:00
2018-09-30 16:45:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 12:45:00-04:00
2018-09-30 17:00:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 13:00:00-04:00
2018-09-30 17:15:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 13:15:00-04:00
2018-09-30 17:30:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 13:30:00-04:00
2018-09-30 17:45:00+00:00,63.0,ft^3/s,Approved,,2018-09-30 13:45:00-04:00
2018-09-30 18:00:00+00:00,63.0,ft^3/s,Approved,,2018-09-30 14:00:00-04:00
2018-09-30 18:15:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 14:15:00-04:00
2018-09-30 18:30:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 14:30:00-04:00
2018-09-30 18:45:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 14:45:00-04:00
2018-09-30 19:00:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 15:00:00-04:00
2018-09-30 19:15:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 15:15:00-04:00
2018-09-30 19:30:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 15:30:00-04:00
2018-09-30 19:45:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 15:45:00-04:00
2018-09-30 20:00:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 16:00:00-04:00
2018-09-30 20:15:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 16:15:00-04:00
2018-09-30 20:30:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 16:30:00-04:00
2018-09-30 20:45:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 16:45:00-04:00
2018-09-30 21:00:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 17:00:00-04:00
2018-09-30 21:15:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 17:15:00-04:00
2018-09-30 21:30:00+00:00,63.6,ft^3/s,Approved,,2018-09-30 17:30:00-04:00
2018-09-30 21:45:00+00:00,63.0,ft^3/s,Approved,,2018-09-30 17:45:00-04:00
2018-09-30 22:00:00+00:00,63.0,ft^3/s,Approved,,2018-09-30 18:00:00-04:00
2018-09-30 22:15:00+00:00,63.0,ft^3/s,Approved,,2018-09-30 18:15:00-04:00
2018-09-30 22:30:00+00:00,63.0,ft^3/s,Approved,,2018-09-30 18:30:00-04:00
2018-09-30 22:45:00+00:00,63.0,ft^3/s,Approved,,2018-09-30 18:45:00-04:00
2018-09-30 23:00:00+00:00,62.3,ft^3/s,Approved,,2018-09-30 19:00:00-04:00
2018-09-30 23:15:00+00:00,62.3,ft^3/s,Approved,,2018-09-30 19:15:00-04:00
2018-09-30 23:30:00+00:00,62.3,ft^3/s,Approved,,2018-09-30 19:30:00-04:00
2018-09-30 23:45:00+00:00,62.3,ft^3/s,Approved,,2018-09-30 19:45:00-04:00
2018-10-01 00:00:00+00:00,61.7,ft^3/s,Approved,,2018-09-30 20:00:00-04:00
2018-10-01 00:15:00+00:00,61.7,ft^3/s,Approved,,2018-09-30 20:15:00-04:00
2018-10-01 00:30:00+00:00,61.7,ft^3/s,Approved,,2018-09-30 20:30:00-04:00
2018-10-01 00:45:00+00:00,61.7,ft^3/s,Approved,,2018-09-30 20:45:00-04:00
2018-10-01 01:00:00+00:00,61.1,ft^3/s,Approved,,2018-09-30 21:00:00-04:00
2018-10-01 01:15:00+00:00,61.1,ft^3/s,Approved,,2018-09-30 21:15:00-04:00
2018-10-01 01:30:00+00:00,61.1,ft^3/s,Approved,,2018-09-30 21:30:00-04:00
2018-10-01 01:45:00+00:00,60.5,ft^3/s,Approved,,2018-09-30 21:45:00-04:00
2018-10-01 02:00:00+00:00,60.5,ft^3/s,Approved,,2018-09-30 22:00:00-04:00
2018-10-01 02:15:00+00:00,60.5,ft^3/s,Approved,,2018-09-30 22:15:00-04:00
2018-10-01 02:30:00+00:00,59.9,ft^3/s,Approved,,2018-09-30 22:30:00-04:00
2018-10-01 02:45:00+00:00,59.9,ft^3/s,Approved,,2018-09-30 22:45:00-04:00
2018-10-01 03:00:00+00:00,59.9,ft^3/s,Approved,,2018-09-30 23:00:00-04:00
2018-10-01 03:15:00+00:00,59.9,ft^3/s,Approved,,2018-09-30 23:15:00-04:00
2018-10-01 03:30:00+00:00,59.9,ft^3/s,Approved,,2018-09-30 23:30:00-04:00
2018-10-01 03:45:00+00:00,59.3,ft^3/s,Approved,,2018-09-30 23:45:00-04:00
2018-10-01 04:00:00+00:00,59.3,ft^3/s,Approved,,2018-10-01 00:00:00-04:00
2018-10-01 04:15:00+00:00,59.3,ft^3/s,Approved,,2018-10-01 00:15:00-04:00
2018-10-01 04:30:00+00:00,59.3,ft^3/s,Approved,,2018-10-01 00:30:00-04:00
2018-10-01 04:45:00+00:00,58.8,ft^3/s,Approved,,2018-10-01 00:45:00-04:00
2018-10-01 05:00:00+00:00,58.8,ft^3/s,Approved,,2018-10-01 01:00:00-04:00
2018-10-01 05:15:00+00:00,58.8,ft^3/s,Approved,,2018-10-01 01:15:00-04:00
2018-10-01 05:30:00+00:00,58.8,ft^3/s,Approved,,2018-10-01 01:30:00-04:00
2018-10-01 05:45:00+00:00,58.8,ft^3/s,Approved,,2018-10-01 01:45:00-04:00
2018-10-01 06:00:00+00:00,58.2,ft^3/s,Approved,,2018-10-01 02:00:00-04:00
2018-10-01 06:15:00+00:00,58.2,ft^3/s,Approved,,2018-10-01 02:15:00-04:00
2018-10-01 06:30:00+00:00,58.2,ft^3/s,Approved,,2018-10-01 02:30:00-04:00
2018-10-01 06:45:00+00:00,58.2,ft^3/s,Approved,,2018-10-01 02:45:00-04:00
2018-10-01 07:00:00+00:00,58.2,ft^3/s,Approved,,2018-10-01 03:00:00-04:00
2018-10-01 07:15:00+00:00,58.2,ft^3/s,Approved,,2018-10-01 03:15:00-04:00
2018-10-01 07:30:00+00:00,58.2,ft^3/s,Approved,,2018-10-01 03:30:00-04:00
2018-10-01 07:45:00+00:00,57.6,ft^3/s,Approved,,2018-10-01 03:45:00-04:00
2018-10-01 08:00:00+00:00,57.6,ft^3/s,Approved,,2018-10-01 04:00:00-04:00
2018-10-01 08:15:00+00:00,57.6,ft^3/s,Approved,,2018-10-01 04:15:00-04:00
2018-10-01 08:30:00+00:00,57.6,ft^3/s,Approved,,2018-10-01 04:30:00-04:00
2018-10-01 08:45:00+00:00,57.6,ft^3/s,Approved,,2018-10-01 04:45:00-04:00
2018-10-01 09:00:00+00:00,57.6,ft^3/s,Approved,,2018-10-01 05:00:00-04:00
2018-10-01 09:15:00+00:00,57.0,ft^3/s,Approved,,2018-10-01 05:15:00-04:00
2018-10-01 09:30:00+00:00,57.0,ft^3/s,Approved,,2018-10-01 05:30:00-04:00
2018-10-01 09:45:00+00:00,57.0,ft^3/s,Approved,,2018-10-01 05:45:00-04:00
2018-10-01 10:00:00+00:00,57.0,ft^3/s,Approved,,2018-10-01 06:00:00-04:00
2018-10-01 10:15:00+00:00,57.0,ft^3/s,Approved,,2018-10-01 06:15:00-04:00
2018-10-01 10:30:00+00:00,57.0,ft^3/s,Approved,,2018-10-01 06:30:00-04:00
2018-10-01 10:45:00+00:00,57.0,ft^3/s,Approved,,2018-10-01 06:45:00-04:00
2018-10-01 11:00:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 07:00:00-04:00
2018-10-01 11:15:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 07:15:00-04:00
2018-10-01 11:30:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 07:30:00-04:00
2018-10-01 11:45:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 07:45:00-04:00
2018-10-01 12:00:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 08:00:00-04:00
2018-10-01 12:15:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 08:15:00-04:00
2018-10-01 12:30:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 08:30:00-04:00
2018-10-01 12:45:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 08:45:00-04:00
2018-10-01 13:00:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 09:00:00-04:00
2018-10-01 13:15:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 09:15:00-04:00
2018-10-01 13:30:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 09:30:00-04:00
2018-10-01 13:45:00+00:00,55.9,ft^3/s,Approved,,2018-10-01 09:45:00-04:00
2018-10-01 14:00:00+00:00,56.4,ft^3/s,Approved,,2018-10-01 10:00:00-04:00
