site_id,site_name,time_utc,time_local,discharge_cfs,unit,parameter_code,approval_status,qualifier
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 17:30:00+00:00,2018-09-20 13:30:00-04:00,3280.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 17:45:00+00:00,2018-09-20 13:45:00-04:00,3250.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 18:00:00+00:00,2018-09-20 14:00:00-04:00,3240.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 18:15:00+00:00,2018-09-20 14:15:00-04:00,3220.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 18:30:00+00:00,2018-09-20 14:30:00-04:00,3190.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 18:45:00+00:00,2018-09-20 14:45:00-04:00,3200.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 19:00:00+00:00,2018-09-20 15:00:00-04:00,3190.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 19:15:00+00:00,2018-09-20 15:15:00-04:00,3180.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 19:30:00+00:00,2018-09-20 15:30:00-04:00,3160.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 19:45:00+00:00,2018-09-20 15:45:00-04:00,3150.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 20:00:00+00:00,2018-09-20 16:00:00-04:00,3130.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 20:15:00+00:00,2018-09-20 16:15:00-04:00,3130.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 20:30:00+00:00,2018-09-20 16:30:00-04:00,3110.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 20:45:00+00:00,2018-09-20 16:45:00-04:00,3110.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 21:00:00+00:00,2018-09-20 17:00:00-04:00,3080.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 21:15:00+00:00,2018-09-20 17:15:00-04:00,3080.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 21:30:00+00:00,2018-09-20 17:30:00-04:00,3070.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 21:45:00+00:00,2018-09-20 17:45:00-04:00,3060.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 22:00:00+00:00,2018-09-20 18:00:00-04:00,3040.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 22:15:00+00:00,2018-09-20 18:15:00-04:00,3020.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 22:30:00+00:00,2018-09-20 18:30:00-04:00,3020.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 22:45:00+00:00,2018-09-20 18:45:00-04:00,3010.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 23:00:00+00:00,2018-09-20 19:00:00-04:00,2990.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 23:15:00+00:00,2018-09-20 19:15:00-04:00,2990.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 23:30:00+00:00,2018-09-20 19:30:00-04:00,2980.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-20 23:45:00+00:00,2018-09-20 19:45:00-04:00,2970.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 00:00:00+00:00,2018-09-20 20:00:00-04:00,2940.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 00:15:00+00:00,2018-09-20 20:15:00-04:00,2940.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 00:30:00+00:00,2018-09-20 20:30:00-04:00,2930.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 00:45:00+00:00,2018-09-20 20:45:00-04:00,2920.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 01:00:00+00:00,2018-09-20 21:00:00-04:00,2910.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 01:15:00+00:00,2018-09-20 21:15:00-04:00,2890.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 01:30:00+00:00,2018-09-20 21:30:00-04:00,2820.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 01:45:00+00:00,2018-09-20 21:45:00-04:00,2570.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 02:00:00+00:00,2018-09-20 22:00:00-04:00,2860.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 02:15:00+00:00,2018-09-20 22:15:00-04:00,2830.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 02:30:00+00:00,2018-09-20 22:30:00-04:00,2830.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 02:45:00+00:00,2018-09-20 22:45:00-04:00,2830.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 03:00:00+00:00,2018-09-20 23:00:00-04:00,2810.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 03:15:00+00:00,2018-09-20 23:15:00-04:00,2640.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 03:30:00+00:00,2018-09-20 23:30:00-04:00,2630.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 03:45:00+00:00,2018-09-20 23:45:00-04:00,2650.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 04:00:00+00:00,2018-09-21 00:00:00-04:00,2760.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 04:15:00+00:00,2018-09-21 00:15:00-04:00,2720.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 04:30:00+00:00,2018-09-21 00:30:00-04:00,2730.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 04:45:00+00:00,2018-09-21 00:45:00-04:00,2620.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 05:00:00+00:00,2018-09-21 01:00:00-04:00,2620.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 05:15:00+00:00,2018-09-21 01:15:00-04:00,2460.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 05:30:00+00:00,2018-09-21 01:30:00-04:00,2530.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 05:45:00+00:00,2018-09-21 01:45:00-04:00,2610.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 06:00:00+00:00,2018-09-21 02:00:00-04:00,2650.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 06:15:00+00:00,2018-09-21 02:15:00-04:00,2640.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 06:30:00+00:00,2018-09-21 02:30:00-04:00,2630.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 06:45:00+00:00,2018-09-21 02:45:00-04:00,2610.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 07:00:00+00:00,2018-09-21 03:00:00-04:00,2560.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 07:15:00+00:00,2018-09-21 03:15:00-04:00,2520.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 07:30:00+00:00,2018-09-21 03:30:00-04:00,2580.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 07:45:00+00:00,2018-09-21 03:45:00-04:00,2560.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 08:00:00+00:00,2018-09-21 04:00:00-04:00,2490.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 08:15:00+00:00,2018-09-21 04:15:00-04:00,2500.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 08:30:00+00:00,2018-09-21 04:30:00-04:00,2420.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 08:45:00+00:00,2018-09-21 04:45:00-04:00,2450.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 09:00:00+00:00,2018-09-21 05:00:00-04:00,2470.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 09:15:00+00:00,2018-09-21 05:15:00-04:00,2480.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 09:30:00+00:00,2018-09-21 05:30:00-04:00,2430.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 09:45:00+00:00,2018-09-21 05:45:00-04:00,2410.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 10:00:00+00:00,2018-09-21 06:00:00-04:00,2410.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 10:15:00+00:00,2018-09-21 06:15:00-04:00,2390.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 10:30:00+00:00,2018-09-21 06:30:00-04:00,2370.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 10:45:00+00:00,2018-09-21 06:45:00-04:00,2360.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 11:00:00+00:00,2018-09-21 07:00:00-04:00,2370.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 11:15:00+00:00,2018-09-21 07:15:00-04:00,2350.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 11:30:00+00:00,2018-09-21 07:30:00-04:00,2340.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 11:45:00+00:00,2018-09-21 07:45:00-04:00,2340.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 12:00:00+00:00,2018-09-21 08:00:00-04:00,2320.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 12:15:00+00:00,2018-09-21 08:15:00-04:00,2330.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 12:30:00+00:00,2018-09-21 08:30:00-04:00,2320.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 12:45:00+00:00,2018-09-21 08:45:00-04:00,2280.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 13:00:00+00:00,2018-09-21 09:00:00-04:00,2270.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 13:15:00+00:00,2018-09-21 09:15:00-04:00,2270.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 13:30:00+00:00,2018-09-21 09:30:00-04:00,2270.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 13:45:00+00:00,2018-09-21 09:45:00-04:00,2230.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 14:00:00+00:00,2018-09-21 10:00:00-04:00,2220.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 14:15:00+00:00,2018-09-21 10:15:00-04:00,2220.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 14:30:00+00:00,2018-09-21 10:30:00-04:00,2220.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 14:45:00+00:00,2018-09-21 10:45:00-04:00,2190.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 15:00:00+00:00,2018-09-21 11:00:00-04:00,2180.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 15:15:00+00:00,2018-09-21 11:15:00-04:00,2180.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 15:30:00+00:00,2018-09-21 11:30:00-04:00,2160.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 15:45:00+00:00,2018-09-21 11:45:00-04:00,2160.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 16:00:00+00:00,2018-09-21 12:00:00-04:00,2140.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 16:15:00+00:00,2018-09-21 12:15:00-04:00,2140.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 16:30:00+00:00,2018-09-21 12:30:00-04:00,2120.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 16:45:00+00:00,2018-09-21 12:45:00-04:00,2090.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 17:00:00+00:00,2018-09-21 13:00:00-04:00,2100.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 17:15:00+00:00,2018-09-21 13:15:00-04:00,2080.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 17:30:00+00:00,2018-09-21 13:30:00-04:00,2090.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 17:45:00+00:00,2018-09-21 13:45:00-04:00,2070.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 18:00:00+00:00,2018-09-21 14:00:00-04:00,2060.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 18:15:00+00:00,2018-09-21 14:15:00-04:00,2050.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 18:30:00+00:00,2018-09-21 14:30:00-04:00,2030.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 18:45:00+00:00,2018-09-21 14:45:00-04:00,2010.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 19:00:00+00:00,2018-09-21 15:00:00-04:00,2010.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 19:15:00+00:00,2018-09-21 15:15:00-04:00,2000.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 19:30:00+00:00,2018-09-21 15:30:00-04:00,1970.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 19:45:00+00:00,2018-09-21 15:45:00-04:00,1980.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 20:00:00+00:00,2018-09-21 16:00:00-04:00,1960.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 20:15:00+00:00,2018-09-21 16:15:00-04:00,1960.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 20:30:00+00:00,2018-09-21 16:30:00-04:00,1940.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 20:45:00+00:00,2018-09-21 16:45:00-04:00,1920.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 21:00:00+00:00,2018-09-21 17:00:00-04:00,1930.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 21:15:00+00:00,2018-09-21 17:15:00-04:00,1910.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 21:30:00+00:00,2018-09-21 17:30:00-04:00,1910.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 21:45:00+00:00,2018-09-21 17:45:00-04:00,1900.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 22:00:00+00:00,2018-09-21 18:00:00-04:00,1880.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 22:15:00+00:00,2018-09-21 18:15:00-04:00,1870.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 22:30:00+00:00,2018-09-21 18:30:00-04:00,1870.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 22:45:00+00:00,2018-09-21 18:45:00-04:00,1860.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 23:00:00+00:00,2018-09-21 19:00:00-04:00,1850.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 23:15:00+00:00,2018-09-21 19:15:00-04:00,1840.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 23:30:00+00:00,2018-09-21 19:30:00-04:00,1830.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-21 23:45:00+00:00,2018-09-21 19:45:00-04:00,1830.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 00:00:00+00:00,2018-09-21 20:00:00-04:00,1810.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 00:15:00+00:00,2018-09-21 20:15:00-04:00,1810.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 00:30:00+00:00,2018-09-21 20:30:00-04:00,1810.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 00:45:00+00:00,2018-09-21 20:45:00-04:00,1790.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 01:00:00+00:00,2018-09-21 21:00:00-04:00,1790.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 01:15:00+00:00,2018-09-21 21:15:00-04:00,1780.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 01:30:00+00:00,2018-09-21 21:30:00-04:00,1770.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 01:45:00+00:00,2018-09-21 21:45:00-04:00,1760.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 02:00:00+00:00,2018-09-21 22:00:00-04:00,1750.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 02:15:00+00:00,2018-09-21 22:15:00-04:00,1740.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 02:30:00+00:00,2018-09-21 22:30:00-04:00,1730.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 02:45:00+00:00,2018-09-21 22:45:00-04:00,1730.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 03:00:00+00:00,2018-09-21 23:00:00-04:00,1720.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 03:15:00+00:00,2018-09-21 23:15:00-04:00,1710.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 03:30:00+00:00,2018-09-21 23:30:00-04:00,1700.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 03:45:00+00:00,2018-09-21 23:45:00-04:00,1700.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 04:00:00+00:00,2018-09-22 00:00:00-04:00,1690.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 04:15:00+00:00,2018-09-22 00:15:00-04:00,1680.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 04:30:00+00:00,2018-09-22 00:30:00-04:00,1680.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 04:45:00+00:00,2018-09-22 00:45:00-04:00,1660.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 05:00:00+00:00,2018-09-22 01:00:00-04:00,1660.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 05:15:00+00:00,2018-09-22 01:15:00-04:00,1650.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 05:30:00+00:00,2018-09-22 01:30:00-04:00,1640.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 05:45:00+00:00,2018-09-22 01:45:00-04:00,1630.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 06:00:00+00:00,2018-09-22 02:00:00-04:00,1630.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 06:15:00+00:00,2018-09-22 02:15:00-04:00,1620.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 06:30:00+00:00,2018-09-22 02:30:00-04:00,1610.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 06:45:00+00:00,2018-09-22 02:45:00-04:00,1600.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 07:00:00+00:00,2018-09-22 03:00:00-04:00,1600.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 07:15:00+00:00,2018-09-22 03:15:00-04:00,1590.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 07:30:00+00:00,2018-09-22 03:30:00-04:00,1580.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 07:45:00+00:00,2018-09-22 03:45:00-04:00,1570.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 08:00:00+00:00,2018-09-22 04:00:00-04:00,1570.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 08:15:00+00:00,2018-09-22 04:15:00-04:00,1560.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 08:30:00+00:00,2018-09-22 04:30:00-04:00,1550.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 08:45:00+00:00,2018-09-22 04:45:00-04:00,1540.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 09:00:00+00:00,2018-09-22 05:00:00-04:00,1540.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 09:15:00+00:00,2018-09-22 05:15:00-04:00,1530.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 09:30:00+00:00,2018-09-22 05:30:00-04:00,1520.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 09:45:00+00:00,2018-09-22 05:45:00-04:00,1510.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 10:00:00+00:00,2018-09-22 06:00:00-04:00,1500.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 10:15:00+00:00,2018-09-22 06:15:00-04:00,1490.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 10:30:00+00:00,2018-09-22 06:30:00-04:00,1490.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 10:45:00+00:00,2018-09-22 06:45:00-04:00,1480.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 11:00:00+00:00,2018-09-22 07:00:00-04:00,1470.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 11:15:00+00:00,2018-09-22 07:15:00-04:00,1470.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 11:30:00+00:00,2018-09-22 07:30:00-04:00,1460.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 11:45:00+00:00,2018-09-22 07:45:00-04:00,1450.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 12:00:00+00:00,2018-09-22 08:00:00-04:00,1440.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 12:15:00+00:00,2018-09-22 08:15:00-04:00,1440.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 12:30:00+00:00,2018-09-22 08:30:00-04:00,1430.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 12:45:00+00:00,2018-09-22 08:45:00-04:00,1420.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 13:00:00+00:00,2018-09-22 09:00:00-04:00,1410.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 13:15:00+00:00,2018-09-22 09:15:00-04:00,1410.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 13:30:00+00:00,2018-09-22 09:30:00-04:00,1400.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 13:45:00+00:00,2018-09-22 09:45:00-04:00,1390.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 14:00:00+00:00,2018-09-22 10:00:00-04:00,1390.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 14:15:00+00:00,2018-09-22 10:15:00-04:00,1380.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 14:30:00+00:00,2018-09-22 10:30:00-04:00,1370.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 14:45:00+00:00,2018-09-22 10:45:00-04:00,1360.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-22 15:00:00+00:00,2018-09-22 11:00:00-04:00,1360.0,ft^3/s,00060,Approved,
